,prov,cases,deaths,short_range_movement,mid_range_movement,Country,residential
2020-09-03,Aisne,15.0,0.0,0.7240442380280104,0.0770487332907704,France,2.0
2020-09-04,Aisne,22.0,0.0,0.7323837549755288,0.0791804513594431,France,2.0
2020-09-05,Aisne,10.0,0.0,0.7783517889296728,0.0440407780068483,France,0.0
2020-09-06,Aisne,3.0,0.0,0.6800529445052881,0.0174787025410287,France,-1.0
2020-09-07,Aisne,27.0,0.0,0.6681483848102112,0.0690958173937391,France,2.0
2020-09-08,Aisne,25.0,0.0,0.6561769514606172,0.0741901682204801,France,2.0
2020-09-09,Aisne,29.0,0.0,0.658934714605562,0.0673166817469126,France,1.0
2020-09-10,Aisne,36.0,0.0,0.6514786021769613,0.0726951530506884,France,0.0
2020-09-11,Aisne,48.0,0.0,0.6183437949923773,0.0719003451693749,France,0.0
2020-09-12,Aisne,24.0,0.0,0.6479582155610206,0.0398431104474655,France,-3.0
2020-09-13,Aisne,5.0,0.0,0.6919006489047064,0.0196076851743175,France,-4.0
2020-09-14,Aisne,46.0,0.0,0.6969740792089427,0.0689630643141593,France,0.0
2020-09-15,Aisne,36.0,0.0,0.6516412047670653,0.0734265485483783,France,0.0
2020-09-16,Aisne,52.0,0.0,0.6403100588323776,0.0624914398960257,France,1.0
2020-09-17,Aisne,50.0,0.0,0.6516595598337409,0.0704286479724246,France,1.0
2020-09-18,Aisne,37.0,1.0,0.6705276463199805,0.0742820555244138,France,1.0
2020-09-19,Aisne,27.0,0.0,0.7541240889016564,0.0414831771433907,France,0.0
2020-09-20,Aisne,0.0,0.0,0.6950929817857867,0.0183423055303524,France,-2.0
2020-09-21,Aisne,44.0,0.0,0.6259224459665251,0.0619168977549519,France,2.0
2020-09-22,Aisne,42.0,0.0,0.620045765920851,0.06992654933490201,France,1.0
2020-09-23,Aisne,38.0,0.0,0.6341731664445323,0.0636764553202527,France,2.0
2020-09-24,Aisne,50.0,0.0,0.6459968633625646,0.0709786223826263,France,3.0
2020-09-25,Aisne,37.0,0.0,0.6543150012725545,0.0686990127741243,France,4.0
2020-09-26,Aisne,36.0,1.0,0.7204544248381435,0.0360122373300207,France,3.0
2020-09-27,Aisne,7.0,0.0,0.7680280640160183,0.0155447359871894,France,2.0
2020-09-28,Aisne,37.0,0.0,0.7035356541269758,0.0709327464327011,France,4.0
2020-09-29,Aisne,40.0,0.0,0.7029570026398274,0.0755307941471583,France,3.0
2020-09-30,Aisne,36.0,0.0,0.6577843325696292,0.0654491697570047,France,2.0
2020-10-01,Aisne,68.0,0.0,0.6282349536168836,0.0809344801339199,France,2.0
2020-10-02,Aisne,55.0,0.0,0.6493414310875157,0.0682337679768268,France,3.0
2020-10-03,Aisne,30.0,0.0,0.7152664113971439,0.0398448439023939,France,2.0
2020-10-04,Aisne,3.0,0.0,0.7783845465447736,0.0183867181073896,France,1.0
2020-10-05,Aisne,75.0,0.0,0.6625699935365307,0.0682892133275847,France,2.0
2020-10-06,Aisne,101.0,0.0,0.6296499130507769,0.0704486640517347,France,2.0
2020-10-07,Aisne,81.0,0.0,0.6449532298042241,0.0692620531357981,France,2.0
2020-10-08,Aisne,110.0,0.0,0.6818051902833937,0.0736662873749787,France,2.0
2020-10-09,Aisne,101.0,0.0,0.6502601514358475,0.0731810719289868,France,3.0
2020-10-10,Aisne,71.0,1.0,0.6579355499352921,0.038011239239656,France,2.0
2020-10-11,Aisne,4.0,0.0,0.7174599285011621,0.0171245579642252,France,2.0
2020-10-12,Aisne,130.0,0.0,0.652349907886353,0.0663695525167711,France,3.0
2020-10-13,Aisne,169.0,4.0,0.6636826114939958,0.0680456515878077,France,3.0
2020-10-14,Aisne,127.0,0.0,0.6768582124173593,0.0665624965156283,France,3.0
2020-10-15,Aisne,189.0,1.0,0.688430529503309,0.0749730654272117,France,3.0
2020-10-16,Aisne,198.0,0.0,0.6474124031684664,0.0725988095663358,France,4.0
2020-10-17,Aisne,96.0,0.0,0.6850357539172371,0.0369975124291306,France,2.0
2020-10-18,Aisne,6.0,0.0,0.7628691351749883,0.016900280243626,France,1.0
2020-10-19,Aisne,243.0,1.0,0.6811245316613532,0.0543064205798094,France,7.0
2020-10-20,Aisne,279.0,0.0,0.6411489276314457,0.056490900831664,France,8.0
2020-10-21,Aisne,190.0,1.0,0.6514046965358564,0.065872148259889,France,6.0
2020-10-22,Aisne,336.0,1.0,0.6658367624513696,0.0610983290259558,France,7.0
2020-10-23,Aisne,302.0,1.0,0.6745934799740912,0.0610376339386317,France,8.0
2020-10-24,Aisne,165.0,3.0,0.7246673668309692,0.0537393572131551,France,4.0
2020-10-25,Aisne,10.0,3.0,0.8385983488416637,0.0155299476485302,France,3.0
2020-10-26,Aisne,276.0,2.0,0.6765080652277105,0.0525325876959607,France,8.0
2020-10-27,Aisne,333.0,0.0,0.6368272559485602,0.0545270466279706,France,8.0
2020-10-28,Aisne,278.0,4.0,0.6588692922277973,0.0559315487447737,France,5.0
2020-10-29,Aisne,303.0,2.0,0.692176515559562,0.0711394385275075,France,2.0
2020-10-30,Aisne,310.0,5.0,0.755859918114048,0.0440717692125649,France,18.0
2020-10-31,Aisne,196.0,1.0,0.5651394175816272,0.0102163578259705,France,15.0
2020-11-01,Aisne,16.0,0.0,0.6252627589320359,0.0049846289055247,France,10.0
2020-11-02,Aisne,321.0,0.0,0.6235430635314781,0.0513203364188118,France,9.0
2020-11-03,Aisne,314.0,2.0,0.6292839294615019,0.0520907340668932,France,10.0
2020-11-04,Aisne,297.0,5.0,0.6098003490111273,0.0485007357932322,France,11.0
2020-11-05,Aisne,308.0,5.0,0.6361522170494794,0.0579245006537201,France,10.0
2020-11-06,Aisne,284.0,3.0,0.6503427846621248,0.055082945491878,France,13.0
2020-11-07,Aisne,218.0,1.0,0.6437788183558497,0.0119709899167449,France,15.0
2020-11-08,Aisne,12.0,1.0,0.6796533163600887,0.0078898535853062,France,11.0
2020-11-09,Aisne,271.0,2.0,0.7026318611198146,0.0563552640676485,France,10.0
2020-11-10,Aisne,278.0,4.0,0.7129423925204259,0.0593410968096895,France,10.0
2020-11-11,Aisne,18.0,1.0,0.7019416548621343,0.0031602775821569,France,27.0
2020-11-12,Aisne,223.0,1.0,0.7021085451213561,0.061403461909217985,France,10.0
2020-11-13,Aisne,232.0,5.0,0.6803185538392252,0.0545179373368074,France,14.0
2020-11-14,Aisne,118.0,0.0,0.7423009934217002,0.0135883943953801,France,14.0
2020-11-15,Aisne,12.0,0.0,0.7569632344907349,0.0088664445937095,France,11.0
2020-11-16,Aisne,156.0,2.0,0.6852439574881081,0.0557858041321439,France,10.0
2020-11-17,Aisne,157.0,3.0,0.678589530752314,0.0569651951999176,France,10.0
2020-11-18,Aisne,145.0,1.0,0.6657779480892714,0.0491970448029151,France,10.0
2020-11-19,Aisne,173.0,7.0,0.6841187492835599,0.059393756368168,France,10.0
2020-11-20,Aisne,138.0,3.0,0.6549092618493173,0.0562617865162798,France,12.0
2020-11-21,Aisne,70.0,0.0,0.6529173687497336,0.0143705529774098,France,13.0
2020-11-22,Aisne,5.0,4.0,0.7299580093193665,0.0076380941002396,France,10.0
2020-11-23,Aisne,144.0,5.0,0.6907600696106644,0.056866760200589,France,9.0
2020-11-24,Aisne,117.0,7.0,0.6954852132079057,0.0614412581373139,France,9.0
2020-11-25,Aisne,102.0,1.0,0.7140696579007354,0.059297975706387014,France,10.0
2020-11-26,Aisne,138.0,3.0,0.6717530297508219,0.0601868844147673,France,9.0
2020-11-27,Aisne,103.0,2.0,0.6135140919881701,0.0540119073872395,France,11.0
2020-11-28,Aisne,46.0,1.0,0.6939454994921886,0.0470771631654306,France,9.0
2020-11-29,Aisne,10.0,1.0,0.7331725939919296,0.012409621690868998,France,8.0
2020-11-30,Aisne,106.0,3.0,0.6902842961778475,0.0637844230705326,France,8.0
2020-12-01,Aisne,137.0,3.0,0.7010513093934706,0.0712468132281437,France,8.0
2020-12-02,Aisne,97.0,5.0,0.7229225640963489,0.0630345443101829,France,8.0
2020-12-03,Aisne,110.0,1.0,0.6609919705677861,0.0670190235097092,France,7.0
2020-12-04,Aisne,143.0,4.0,0.6882538534098595,0.0706766996576899,France,9.0
2020-12-05,Aisne,91.0,0.0,0.7157797865567594,0.0385341128732779,France,9.0
2020-12-06,Aisne,19.0,0.0,0.6910005877089856,0.0117119420948315,France,6.0
2020-12-07,Aisne,167.0,4.0,0.6282583700259369,0.0576625393222547,France,7.0
2020-12-08,Aisne,135.0,5.0,0.6318605114627387,0.0608440034744715,France,7.0
2020-12-09,Aisne,136.0,4.0,0.6491258439785532,0.0577306067693176,France,7.0
2020-12-10,Aisne,178.0,6.0,0.6564854686273198,0.0670066662097814,France,6.0
2020-12-11,Aisne,208.0,8.0,0.6755177391342319,0.0648570319400311,France,10.0
2020-12-12,Aisne,101.0,2.0,0.7437905528808174,0.0343248512652741,France,9.0
2020-12-13,Aisne,9.0,0.0,0.8288495376624065,0.0138150189791995,France,6.0
2020-12-14,Aisne,244.0,8.0,0.7439574449393977,0.0674440086261993,France,7.0
2020-12-15,Aisne,202.0,1.0,0.6342886174739338,0.0684826826963437,France,6.0
2020-12-16,Aisne,260.0,3.0,0.659575034648051,0.0622579760105513,France,6.0
2020-12-17,Aisne,295.0,4.0,0.6519706007868776,0.0697229018431674,France,6.0
2020-12-18,Aisne,221.0,1.0,0.6522970653307965,0.0622935367063841,France,9.0
2020-12-19,Aisne,116.0,2.0,0.8047307643642109,0.0379296433603664,France,7.0
2020-12-20,Aisne,42.0,0.0,0.7485132164164814,0.0157803359247505,France,3.0
2020-12-21,Aisne,243.0,9.0,0.6656730619426126,0.0495605581151123,France,12.0
2020-12-22,Aisne,185.0,7.0,0.7134185115325268,0.0612218388367563,France,11.0
2020-12-23,Aisne,188.0,6.0,0.6464980940316748,0.0524429314698434,France,9.0
2020-12-24,Aisne,111.0,14.0,0.6373503763965097,0.0510987192222247,France,9.0
2020-12-25,Aisne,4.0,1.0,0.5285650407943754,0.0298054986870924,France,20.0
2020-12-26,Aisne,105.0,2.0,0.8224142262660449,0.0257633286206341,France,8.0
2020-12-27,Aisne,15.0,9.0,0.749787255044668,0.0113620272831342,France,6.0
2020-12-28,Aisne,231.0,2.0,0.6916791910602451,0.0314678852204714,France,16.0
2020-12-29,Aisne,217.0,8.0,0.627981942089836,0.0344155237682181,France,16.0
2020-12-30,Aisne,156.0,1.0,0.6787210488149631,0.0424143775085851,France,13.0
2020-12-31,Aisne,143.0,5.0,0.7174665629780222,0.0474712850177277,France,14.0
2021-01-01,Aisne,14.0,1.0,0.4794143934272631,0.0127989922724569,France,22.0
2021-01-02,Aisne,124.0,1.0,0.6449596085405167,0.0184989475708147,France,10.0
2021-01-03,Aisne,10.0,3.0,0.7447066088953507,0.0092368233950572,France,6.0
2021-01-04,Aisne,195.0,4.0,0.709207141187678,0.0650488544394977,France,8.0
2021-01-05,Aisne,148.0,10.0,0.7286605883836144,0.07358193863793201,France,7.0
2021-01-06,Aisne,148.0,4.0,0.6724259664760835,0.0614843040562141,France,8.0
2021-01-07,Aisne,148.0,7.0,0.6295500721067429,0.0931983265951808,France,8.0
2021-01-08,Aisne,188.0,3.0,0.6511617225104154,0.0673210224915342,France,10.0
2021-01-09,Aisne,115.0,1.0,0.7515158659190525,0.0314262583276312,France,8.0
2021-01-10,Aisne,13.0,4.0,0.8310304844058145,0.0126009243680883,France,5.0
2021-01-11,Aisne,260.0,7.0,0.6763237849937677,0.0609497790514194,France,7.0
2021-01-12,Aisne,185.0,6.0,0.6805740385517758,0.0644173048948459,France,7.0
2021-01-13,Aisne,160.0,4.0,0.6684301681886482,0.0611884712545327,France,6.0
2021-01-14,Aisne,184.0,4.0,0.6541364911604862,0.0672159842091344,France,7.0
2021-01-15,Aisne,177.0,5.0,0.7325793650058594,0.070637627436837,France,8.0
2021-01-16,Aisne,112.0,2.0,0.7283348171246005,0.0257222756241223,France,10.0
2021-01-17,Aisne,14.0,0.0,0.7214659662086361,0.0084010314007688,France,6.0
2021-01-18,Aisne,287.0,9.0,0.6432017675626582,0.0597485998514277,France,7.0
2021-01-19,Aisne,208.0,12.0,0.6575468448729134,0.0677960511815876,France,7.0
2021-01-20,Aisne,199.0,9.0,0.6787827320535377,0.0669881302524358,France,7.0
2021-01-21,Aisne,227.0,1.0,0.7283320912814679,0.0788060528411305,France,7.0
2021-01-22,Aisne,205.0,6.0,0.7672509587277467,0.0801476794299116,France,9.0
2021-01-23,Aisne,120.0,3.0,0.7097056594342082,0.0378287188919535,France,8.0
2021-01-24,Aisne,19.0,0.0,0.658734915816505,0.0119503974008828,France,5.0
2021-01-25,Aisne,317.0,13.0,0.6804404367212833,0.064654708986406,France,7.0
2021-01-26,Aisne,234.0,9.0,0.7128204430691849,0.0701868786760001,France,7.0
2021-01-27,Aisne,200.0,5.0,0.6599513050215419,0.0619974469012218,France,7.0
2021-01-28,Aisne,204.0,7.0,0.6660000505801708,0.0828208134431398,France,7.0
2021-01-29,Aisne,200.0,4.0,0.6549876010722643,0.0663773746746655,France,10.0
2021-01-30,Aisne,129.0,6.0,0.6709052890073958,0.0379206803869632,France,7.0
2021-01-31,Aisne,13.0,0.0,0.5721286053879528,0.0133225235044668,France,4.0
2021-02-01,Aisne,302.0,9.0,0.6695018513561803,0.061199994047319,France,7.0
2021-02-02,Aisne,218.0,13.0,0.6660384656576069,0.0687011198079333,France,7.0
2021-02-03,Aisne,223.0,6.0,0.707278046533225,0.0674631403042652,France,7.0
2021-02-04,Aisne,235.0,4.0,0.7309840034985767,0.0735826576862224,France,7.0
2021-02-05,Aisne,196.0,3.0,0.7613250535667669,0.0806346669947267,France,9.0
2021-02-06,Aisne,135.0,3.0,0.7192548709333696,0.0377734921473656,France,8.0
2021-02-07,Aisne,16.0,4.0,0.7339468246284938,0.0131950613758166,France,5.0
2021-02-08,Aisne,314.0,8.0,0.6890792709501499,0.06226507495373,France,8.0
2021-02-09,Aisne,225.0,6.0,0.7164845948050824,0.0760913994242049,France,8.0
2021-02-10,Aisne,194.0,1.0,0.6352300270106157,0.0685461219456951,France,8.0
2021-02-11,Aisne,189.0,5.0,0.6133935658794644,0.0785512646502739,France,8.0
2021-02-12,Aisne,174.0,1.0,0.6218701384793195,0.0631879614562741,France,10.0
2021-02-13,Aisne,90.0,1.0,0.7087681857146036,0.0354839124882919,France,8.0
2021-02-14,Aisne,14.0,1.0,0.7774427574082151,0.0162013063447579,France,5.0
2021-02-15,Aisne,252.0,7.0,0.6839026800501122,0.0637922466360783,France,7.0
2021-02-16,Aisne,161.0,1.0,0.6932685403925025,0.0863519692339468,France,7.0
2021-02-17,Aisne,152.0,6.0,0.7191476358910592,0.0843305731205452,France,7.0
2021-02-18,Aisne,180.0,4.0,0.7344574571986944,0.0772722553046419,France,7.0
2021-02-19,Aisne,196.0,3.0,0.7474490474395964,0.0799303638843565,France,9.0
2021-02-20,Aisne,124.0,3.0,0.7549966475094957,0.0445379732537861,France,6.0
2021-02-21,Aisne,14.0,0.0,0.6320027536427073,0.019309096800272,France,2.0
2021-02-22,Aisne,219.0,6.0,0.620756653608127,0.0543970369902012,France,10.0
2021-02-23,Aisne,224.0,7.0,0.5561595709311502,0.0523608363011827,France,10.0
2021-02-24,Aisne,193.0,1.0,0.5108095293768836,0.053766513502123005,France,7.0
2021-02-25,Aisne,180.0,6.0,0.5807448289169205,0.0570330366066546,France,9.0
2021-02-26,Aisne,206.0,1.0,0.5933398259805313,0.0577309665411439,France,12.0
2021-02-27,Aisne,119.0,0.0,0.6663645613947781,0.0400951831587447,France,5.0
2021-02-28,Aisne,14.0,0.0,0.6471976206547349,0.0171750438407111,France,2.0
2021-03-01,Aisne,201.0,10.0,0.6919441016124183,0.0559415828060088,France,9.0
2021-03-02,Aisne,166.0,1.0,0.6656921694676826,0.0672027138622531,France,9.0
2021-03-03,Aisne,159.0,8.0,0.5487631375398099,0.0609314739453035,France,7.0
2021-03-04,Aisne,225.0,1.0,0.6372479290864046,0.0542543212590402,France,10.0
2021-03-05,Aisne,206.0,2.0,0.6499875216857133,0.0613303680504898,France,12.0
2021-03-06,Aisne,150.0,7.0,0.7707411518829316,0.0515384707374491,France,6.0
2021-03-07,Aisne,17.0,1.0,0.6256644604974982,0.0162066848770456,France,2.0
2021-03-08,Aisne,277.0,3.0,0.6150887395242326,0.0596617509653125,France,6.0
2021-03-09,Aisne,244.0,3.0,0.6111416910632872,0.0655673244300838,France,6.0
2021-03-10,Aisne,209.0,2.0,0.6334668841048925,0.0604664671913421,France,6.0
2021-03-11,Aisne,219.0,1.0,0.6557011201651697,0.0731575615344662,France,7.0
2021-03-12,Aisne,249.0,7.0,0.6722320623357738,0.0793064483566975,France,9.0
2021-03-13,Aisne,151.0,0.0,0.7473831639611973,0.0417454123894709,France,8.0
2021-03-14,Aisne,25.0,0.0,0.7431570271194494,0.0141277431605112,France,5.0
2021-03-15,Aisne,336.0,7.0,0.6744116221876335,0.0624124889069953,France,7.0
2021-03-16,Aisne,239.0,8.0,0.6115341523676899,0.0600457399209756,France,7.0
2021-03-17,Aisne,276.0,1.0,0.614318255155254,0.0588199885393348,France,7.0
2021-03-18,Aisne,276.0,4.0,0.6303332025573284,0.0735822025732721,France,6.0
2021-03-19,Aisne,313.0,6.0,0.6380970652278238,0.0830410245742475,France,7.0
2021-03-20,Aisne,229.0,7.0,0.6924305909400216,0.0221554806598275,France,12.0
2021-03-21,Aisne,24.0,1.0,0.768670915715452,0.0124047111400432,France,8.0
2021-03-22,Aisne,464.0,3.0,0.7042359311434037,0.0639943454359993,France,8.0
2021-03-23,Aisne,327.0,4.0,0.7033200836945461,0.0656818821287404,France,7.0
2021-03-24,Aisne,330.0,0.0,0.7173153912455704,0.0654452121998841,France,7.0
2021-03-25,Aisne,340.0,3.0,0.7304919544486489,0.072539708024323,France,8.0
2021-03-26,Aisne,355.0,5.0,0.6485919303731161,0.071468801683428,France,10.0
2021-03-27,Aisne,218.0,0.0,0.6920112390451802,0.0243107928333218,France,11.0
2021-03-28,Aisne,22.0,2.0,0.7519644867502099,0.0148989490482301,France,6.0
2021-03-29,Aisne,503.0,6.0,0.6895032822585292,0.0554182709847058,France,7.0
2021-03-30,Aisne,414.0,8.0,0.7402550227545777,0.0689068547631682,France,7.0
2021-03-31,Aisne,356.0,2.0,0.6868573767223805,0.05673512092913,France,7.0
2021-04-01,Aisne,343.0,2.0,0.6367716180396743,0.0558192567094283,France,7.0
2021-04-02,Aisne,302.0,5.0,0.6338578276093064,0.0602138647345949,France,10.0
2021-04-03,Aisne,216.0,6.0,0.6122089914648171,0.0284815175461642,France,9.0
2021-04-04,Aisne,24.0,2.0,0.7408936453753884,0.0189505216286443,France,4.0
2021-04-05,Aisne,53.0,3.0,0.6308041928807687,0.0103177608938456,France,26.0
2021-04-06,Aisne,490.0,3.0,0.6472795574966994,0.0499443031410718,France,12.0
2021-04-07,Aisne,338.0,5.0,0.6741192904574163,0.0501455792231566,France,11.0
2021-04-08,Aisne,309.0,6.0,0.692039397986031,0.054193704050149005,France,12.0
2021-04-09,Aisne,330.0,7.0,0.6837033184711871,0.0522927392612761,France,15.0
2021-04-10,Aisne,191.0,1.0,0.638675010828977,0.0297307408273504,France,12.0
2021-04-11,Aisne,40.0,3.0,0.7977952687994798,0.0152666861815353,France,8.0
2021-04-12,Aisne,421.0,3.0,0.6928066264671919,0.0461788103520173,France,12.0
2021-04-13,Aisne,290.0,4.0,0.6490809712187373,0.0476870273134692,France,11.0
2021-04-14,Aisne,301.0,9.0,0.6580979109591942,0.0507750039301608,France,10.0
2021-04-15,Aisne,318.0,5.0,0.6944291638509736,0.0522835412174172,France,12.0
2021-04-16,Aisne,315.0,6.0,0.7038845615052859,0.0497837010734307,France,15.0
2021-04-17,Aisne,181.0,0.0,0.6101998751283907,0.0307298523395149,France,9.0
2021-04-18,Aisne,22.0,2.0,0.7774876320860364,0.0158910260054182,France,6.0
2021-04-19,Aisne,361.0,4.0,0.6944010136871782,0.0427558787768209,France,12.0
2021-04-20,Aisne,263.0,9.0,0.6703496009371482,0.0460793331531635,France,11.0
2021-04-21,Aisne,304.0,5.0,0.6583613991496587,0.0461923137725875,France,10.0
2021-04-22,Aisne,242.0,5.0,0.6647044490029008,0.0496804335535946,France,11.0
2021-04-23,Aisne,226.0,11.0,0.6646046990313308,0.0488374911551956,France,14.0
2021-04-24,Aisne,168.0,1.0,0.6627196200347658,0.0315584771936616,France,8.0
2021-04-25,Aisne,18.0,2.0,0.7458257171886729,0.0172587698673154,France,5.0
2021-04-26,Aisne,342.0,12.0,0.6991558068438026,0.0470984928143647,France,11.0
2021-04-27,Aisne,256.0,8.0,0.6673902624486782,0.0538068311967884,France,10.0
2021-04-28,Aisne,206.0,2.0,0.6447981495125283,0.0488480301161945,France,9.0
2021-04-29,Aisne,214.0,2.0,0.6841700230416653,0.0543873894506725,France,10.0
2021-04-30,Aisne,220.0,2.0,0.7033336478150962,0.0574815799589146,France,12.0
2021-05-01,Aisne,27.0,6.0,0.5860508216987104,0.0148712445193284,France,13.0
2021-05-02,Aisne,26.0,2.0,0.7576829857061211,0.0149946667479785,France,5.0
2021-05-03,Aisne,313.0,3.0,0.6850568532220334,0.0580061478445875,France,6.0
2021-05-04,Aisne,231.0,4.0,0.6731015523869034,0.0606120219309051,France,7.0
2021-05-05,Aisne,166.0,2.0,0.6664498339713211,0.0558670951938923,France,6.0
2021-05-06,Aisne,186.0,3.0,0.6732415887253147,0.0619087639229746,France,7.0
2021-05-07,Aisne,173.0,2.0,0.6514446509574645,0.0583103831429084,France,8.0
2021-05-08,Aisne,26.0,2.0,0.6871353016647057,0.0267236450447712,France,7.0
2021-05-09,Aisne,15.0,2.0,0.7171663009417445,0.0147315748363763,France,2.0
2021-05-10,Aisne,248.0,3.0,0.6819784124119039,0.0560441890090027,France,6.0
2021-05-11,Aisne,221.0,3.0,0.6717899594228153,0.0604257786848129,France,6.0
2021-05-12,Aisne,167.0,5.0,0.6509667707600215,0.0565023418492973,France,3.0
2021-05-13,Aisne,27.0,0.0,0.608836925743273,0.0170071408647159,France,19.0
2021-05-14,Aisne,230.0,1.0,0.6054362336762215,0.038870080852921,France,17.0
2021-05-15,Aisne,105.0,0.0,0.656400445420651,0.0260211721188137,France,7.0
2021-05-16,Aisne,26.0,8.0,0.7278015048361355,0.0128452850409285,France,2.0
2021-05-17,Aisne,298.0,2.0,0.6820013143497146,0.0554875248028035,France,6.0
2021-05-18,Aisne,158.0,4.0,0.660250389967593,0.0621477086715996,France,7.0
2021-05-19,Aisne,153.0,2.0,0.6679251221278398,0.0597888708813963,France,5.0
2021-05-20,Aisne,98.0,1.0,0.6539884180517014,0.0638095683379642,France,4.0
2021-05-21,Aisne,102.0,1.0,0.6554361310629616,0.0645676505526039,France,6.0
2021-05-22,Aisne,69.0,0.0,0.6204579203768515,0.0360572668854677,France,3.0
2021-05-23,Aisne,7.0,3.0,0.6784544656465382,0.0153848194002574,France,1.0
2021-05-24,Aisne,16.0,0.0,0.691274919525877,0.0122763805807623,France,18.0
2021-05-25,Aisne,186.0,5.0,0.6477302882540752,0.0639062191817656,France,4.0
2021-05-26,Aisne,121.0,0.0,0.6594268506333102,0.0623035481528727,France,5.0
2021-05-27,Aisne,104.0,3.0,0.6059588816027659,0.0687625796378699,France,4.0
2021-05-28,Aisne,91.0,0.0,0.6365316541777586,0.0679327557309814,France,5.0
2021-05-29,Aisne,53.0,1.0,0.6144025173263796,0.0406160795297575,France,2.0
2021-05-30,Aisne,4.0,1.0,0.6281965561894824,0.0163495272009834,France,-3.0
2021-05-31,Aisne,83.0,1.0,0.6594388998334441,0.0626039502855954,France,3.0
2021-06-01,Aisne,56.0,1.0,0.6474260805703572,0.0687141689064974,France,3.0
2021-06-02,Aisne,59.0,0.0,0.6499932153961755,0.0633342703669152,France,3.0
2021-06-03,Aisne,40.0,0.0,0.6517728055236542,0.0693714305251103,France,3.0
2021-06-04,Aisne,44.0,2.0,0.653049543386669,0.0644728264258755,France,5.0
2021-06-05,Aisne,29.0,0.0,0.6049936920484568,0.0360138017394908,France,3.0
