,prov,N_pop,N_coloc,cases,deaths,contact_rate,short_range_movement,mid_range_movement,Country
2021-03-23,Araba/Álava,13731.058158126818,1728.0,463.0,4.0,136.57759279636997,0.8634601234185647,0.0238149660746389,Spain
2021-03-30,Araba/Álava,13775.31588629524,1542.0,626.0,6.0,139.05047431354873,0.2111582100110211,0.0301361154518074,Spain
2021-04-06,Araba/Álava,13513.357513777455,1431.0,598.0,3.0,134.4391174020831,0.2287292592699763,0.0217169996516687,Spain
2021-04-13,Araba/Álava,13830.749474489645,1659.0,771.0,7.0,139.68986715570378,0.8558523299926062,0.0274606629507927,Spain
2021-04-20,Araba/Álava,13889.57113254344,1673.0,702.0,3.0,138.88815486685195,0.8497566532862726,0.0301103017253136,Spain
2021-04-27,Araba/Álava,13876.9830138096,1633.0,637.0,6.0,136.87282399583003,0.2198070828656053,0.0272401869847756,Spain
2021-05-04,Araba/Álava,13654.2557542292,1609.0,441.0,0.0,134.99410511241538,0.215535713873722,0.0248700000140646,Spain
2021-05-11,Araba/Álava,13671.22370858117,1602.0,287.0,6.0,133.918368165105,0.2137172791011164,0.0310311962966864,Spain
2021-05-18,Araba/Álava,13507.540255253924,1524.0,193.0,3.0,133.8518261426728,0.2147271324039945,0.0288014087245184,Spain
2021-05-25,Araba/Álava,13401.049271599728,1451.0,177.0,3.0,124.9360376625478,0.2144674549762592,0.0301888079618068,Spain
2021-06-01,Araba/Álava,13172.963710249638,1477.0,278.0,4.0,128.5566812850867,0.1167144154763299,0.0306190279782569,Spain
2021-06-08,Araba/Álava,13180.548032452509,1417.0,226.0,3.0,126.61440385820173,0.2184444137998644,0.0309317119870673,Spain
2021-06-15,Araba/Álava,12797.458785589755,1206.0,192.0,1.0,120.55124471162269,0.1161395649598771,0.0312503395877744,Spain
2021-06-22,Araba/Álava,12630.15470588838,1254.0,172.0,2.0,119.22143412613258,0.0998808416415861,0.0296825473468808,Spain
2021-06-29,Araba/Álava,12369.38757814168,1172.0,142.0,2.0,111.91451158340725,0.1004775657435849,0.0286110952571488,Spain
2021-07-06,Araba/Álava,12318.147316053384,1143.0,325.0,0.0,113.5473543637245,0.1003407882604793,0.0314428517748893,Spain
2021-07-13,Araba/Álava,12238.625672094742,1071.0,584.0,1.0,114.96475336328756,0.0993785399034316,0.0313448208728687,Spain
2021-07-20,Araba/Álava,12152.001868473317,992.0,1022.0,1.0,116.51021253453416,0.1021468522135001,0.0301040650591322,Spain
2020-09-01,Asturias,53355.69320826124,8813.0,244.0,0.0,151.1171815168699,0.4033370930135193,0.0386343462736351,Spain
2020-09-08,Asturias,52342.162849306085,8119.0,365.0,3.0,158.23257758243457,0.5515197408867768,0.0398151607219769,Spain
2020-09-15,Asturias,53033.98422175178,6953.0,411.0,3.0,186.9135262253145,0.5598360916286723,0.0449604007743631,Spain
2020-09-22,Asturias,52996.17645148374,8392.0,605.0,2.0,169.19554932411623,0.5757557560330845,0.0421452548775803,Spain
2020-09-29,Asturias,52902.13116263403,9315.0,628.0,4.0,164.52814974324102,0.5892082501543707,0.0422638660479646,Spain
2020-10-06,Asturias,53553.82769357845,9589.0,713.0,5.0,169.0433878102686,0.590210392447205,0.0425592859850136,Spain
2020-10-13,Asturias,53006.06163918242,9091.0,1197.0,11.0,161.29201781016718,0.5960720828602115,0.0415302360382697,Spain
2020-10-20,Asturias,53259.34724160206,9192.0,1526.0,17.0,165.62488298860043,0.5966568893467034,0.0415162576965644,Spain
2020-10-27,Asturias,53020.32249666577,9985.0,2117.0,48.0,168.27662032083396,0.5970321358391647,0.0435352425167791,Spain
2020-11-03,Asturias,52570.44451899239,9648.0,2288.0,73.0,169.63120187627214,0.6074851335188267,0.0384875063019896,Spain
2020-11-10,Asturias,52532.61916765681,9524.0,3159.0,136.0,170.76938574355927,0.6134819675811258,0.0329040574294509,Spain
2020-11-17,Asturias,52198.123259706656,9271.0,3472.0,134.0,167.10797860445098,0.6174643891938442,0.0297204190269512,Spain
2020-11-24,Asturias,51829.81262802572,9119.0,2331.0,160.0,165.41369432936443,0.6189635167084949,0.0265992037591395,Spain
2020-12-01,Asturias,51577.03544032762,9098.0,1547.0,141.0,167.80623068739865,0.6174678783048813,0.0291592817094328,Spain
2020-12-08,Asturias,51527.45484952271,8171.0,1218.0,111.0,164.49009735481656,0.6230285990048975,0.0293079320039435,Spain
2020-12-15,Asturias,51779.68638243192,8270.0,918.0,85.0,165.29950527539037,0.6141771932354583,0.0395728531973094,Spain
2020-12-22,Asturias,51701.5624241227,8758.0,595.0,55.0,163.20526158820493,0.612263443463132,0.0416235251984525,Spain
2020-12-29,Asturias,51922.849368367286,7588.0,568.0,36.0,167.1560256053907,0.6179031197370015,0.0342264766702054,Spain
2021-01-05,Asturias,52057.70996454227,7142.0,812.0,29.0,170.40515564635146,0.6189225792399015,0.0331879218210715,Spain
2021-01-12,Asturias,51416.750049321214,7445.0,1451.0,28.0,164.37586684618273,0.6219245012760689,0.0356446813343097,Spain
2021-01-19,Asturias,49679.2343835019,7561.0,2149.0,41.0,160.45573066619184,0.6275972919421595,0.0420663733653644,Spain
2021-01-26,Asturias,49454.03850369651,7667.0,3373.0,59.0,158.86969092215102,0.6491947832683128,0.0364140362153591,Spain
2021-02-02,Asturias,49508.505380721006,7846.0,3339.0,84.0,162.59547818805558,0.6421434641067627,0.0312411056783311,Spain
2021-02-09,Asturias,49947.8178605768,7917.0,2273.0,57.0,161.95222468909603,0.6319480093378758,0.0295900316923356,Spain
2021-02-16,Asturias,49785.55931238524,7793.0,1369.0,65.0,159.5398453602795,0.6393548709769448,0.0277321813174413,Spain
2021-02-23,Asturias,49948.92781096509,7494.0,1078.0,48.0,161.15978790153983,0.6349867213372442,0.0353960993757625,Spain
2021-03-02,Asturias,49860.22205477335,7302.0,968.0,50.0,159.4656832498762,0.635538186997794,0.0436665203605513,Spain
2021-03-09,Asturias,49990.96693236622,7410.0,904.0,23.0,158.1613658774438,0.6145487783411716,0.0416508435210641,Spain
2021-03-16,Asturias,49751.15809104436,7385.0,860.0,24.0,155.35854637579325,0.6266386639106759,0.0429989339332157,Spain
2021-03-23,Asturias,49889.83043092039,7262.0,783.0,19.0,157.4655796969745,0.6281006717756831,0.0407969316786963,Spain
2021-03-30,Asturias,49654.15342079425,6439.0,872.0,22.0,153.73940157491955,0.6205566545631194,0.0404720002338065,Spain
2021-04-06,Asturias,49886.02962082623,6386.0,754.0,18.0,154.56488156494248,0.6359069799079199,0.0366572891018558,Spain
2021-04-13,Asturias,50148.52275578348,7079.0,939.0,13.0,157.3296578346806,0.6194675377039469,0.0419521149825032,Spain
2021-04-20,Asturias,49914.42785261192,6905.0,836.0,10.0,155.0202485753771,0.5161985187331461,0.0423274050901984,Spain
2021-04-27,Asturias,50153.36726297751,6979.0,724.0,10.0,155.832072625213,0.5071445444950784,0.0422419971476896,Spain
2021-05-04,Asturias,49843.82121507752,6908.0,529.0,6.0,152.89061387720898,0.5202258198212913,0.0424821505449338,Spain
2021-05-11,Asturias,49644.60968632728,6724.0,359.0,6.0,153.68491341824975,0.6111177357504615,0.0438886376380679,Spain
2021-05-18,Asturias,49632.86763816506,6564.0,347.0,6.0,153.34604526329844,0.5117190738635892,0.0417166926276906,Spain
2021-05-25,Asturias,48920.42191392058,6223.0,380.0,5.0,143.51257015584738,0.3014759474753642,0.0445369220230632,Spain
2021-06-01,Asturias,48529.02302705284,6176.0,370.0,1.0,145.61541062789203,0.2585167815751935,0.0444820423674152,Spain
2021-06-08,Asturias,48626.57413125544,5912.0,358.0,4.0,146.283682936248,0.2538454437623434,0.0448223824848748,Spain
2021-06-15,Asturias,48024.01588158876,5508.0,361.0,1.0,144.6569270336075,0.2549487677240353,0.0451298481442344,Spain
2021-06-22,Asturias,47239.40428503016,5438.0,367.0,2.0,144.61447956689145,0.2667007782333063,0.0417533490673457,Spain
2021-06-29,Asturias,46844.68660007062,5118.0,507.0,2.0,136.83661032232055,0.2658174928474431,0.0438814691913638,Spain
2021-07-06,Asturias,46743.46821357771,4881.0,1866.0,0.0,137.57880566940784,0.2442507325322437,0.0424467325724662,Spain
2021-07-13,Asturias,46889.415890642485,4899.0,3509.0,3.0,131.11515102476724,0.2541830314692802,0.0416661354723556,Spain
2021-07-20,Asturias,46945.13663961139,4149.0,3469.0,2.0,124.25722487182558,0.2222655522030339,0.0423616866749685,Spain
2020-09-01,Badajoz,33934.39608107867,5743.0,459.0,2.0,68.7211163471352,0.8327597830412773,0.0421981755852565,Spain
2020-09-08,Badajoz,32820.31070956252,5278.0,628.0,7.0,68.20501941174552,0.6191218263187028,0.0414258622147484,Spain
2020-09-15,Badajoz,33785.97765292655,4467.0,849.0,2.0,89.98844533687486,0.8520594018138885,0.0451751712069616,Spain
2020-09-22,Badajoz,34048.876461750886,5335.0,997.0,13.0,85.4464141412716,0.846892539448733,0.0442330257222619,Spain
2020-09-29,Badajoz,33716.23991562482,5663.0,698.0,18.0,79.9053296120147,0.8434889422110867,0.0444714981126254,Spain
2020-10-06,Badajoz,33908.725502952606,5906.0,694.0,24.0,80.61694904871477,0.8348151269094949,0.0443731899084956,Spain
2020-10-13,Badajoz,33254.093229208454,5380.0,909.0,13.0,74.0833115491292,0.8472804708308707,0.0443011093123178,Spain
2020-10-20,Badajoz,33534.93282263354,5794.0,1421.0,20.0,74.96190344687435,0.8439251926355041,0.0438821780208644,Spain
2020-10-27,Badajoz,33284.381367153874,6031.0,2048.0,24.0,78.29729056984468,0.8506405980701461,0.0453463680136237,Spain
2020-11-03,Badajoz,32903.785251040514,5523.0,2260.0,45.0,78.2309655015533,0.8693458605926323,0.0425363525338767,Spain
2020-11-10,Badajoz,33095.14832103972,5777.0,2109.0,33.0,82.04216633420052,0.8595429165954492,0.0431472574918585,Spain
2020-11-17,Badajoz,32698.227565161367,5372.0,1303.0,37.0,79.77245546758014,0.8657908908274055,0.0451078223330091,Spain
2020-11-24,Badajoz,32376.54780794924,5234.0,747.0,27.0,79.58068053244023,0.8557741593322916,0.0447439563795556,Spain
2020-12-01,Badajoz,32321.694644827505,5269.0,595.0,29.0,81.32059825820627,0.8679194334376641,0.0459705086566001,Spain
2020-12-08,Badajoz,32087.699232737046,4749.0,535.0,12.0,78.20531173902326,0.8768684999593697,0.041232202010645,Spain
2020-12-15,Badajoz,32205.988594998384,4915.0,876.0,10.0,79.30270169556539,0.8716447233710365,0.0461467842136898,Spain
2020-12-22,Badajoz,32241.88890734489,4929.0,1261.0,5.0,78.83240597116938,0.8715412305119923,0.0471051007147707,Spain
2020-12-29,Badajoz,32696.85667461677,4400.0,1793.0,12.0,77.05286340413261,0.8740635593029188,0.039677121603527,Spain
2021-01-05,Badajoz,32684.303960951365,4171.0,3439.0,29.0,78.31212814248882,0.8769267924375028,0.0376400143903046,Spain
2021-01-12,Badajoz,32183.529063294554,4345.0,5633.0,48.0,79.29951575207232,0.8924118491287131,0.0297602896930865,Spain
2021-01-19,Badajoz,30759.726888575573,4483.0,6122.0,61.0,72.2032195764952,0.9224145521875208,0.0341070315769959,Spain
2021-01-26,Badajoz,30918.62393427525,4502.0,4280.0,106.0,77.23594227603125,0.919931823223752,0.0330757922981654,Spain
2021-02-02,Badajoz,30862.532053991486,4539.0,2210.0,89.0,76.3851559246577,0.9168189305122364,0.0366643804527312,Spain
2021-02-09,Badajoz,31166.70893687844,4536.0,907.0,66.0,76.53769268770141,0.9082351293204992,0.0361688854357214,Spain
2021-02-16,Badajoz,30718.517490973907,4211.0,461.0,37.0,74.27555174419663,0.8930381604111292,0.0391453259285276,Spain
2021-02-23,Badajoz,30810.994116834427,4172.0,232.0,13.0,75.87167673330973,0.8931281983054153,0.0446717320336241,Spain
2021-03-02,Badajoz,30808.878971067712,4113.0,156.0,8.0,77.69645260455356,0.8896295132099524,0.0483979348294311,Spain
2021-03-09,Badajoz,30947.852963083056,4106.0,137.0,4.0,75.82710408821953,0.8773679872437469,0.0457524114847083,Spain
2021-03-16,Badajoz,30765.08208354395,4169.0,307.0,3.0,73.82407433915716,0.8866582766833494,0.0466183997791843,Spain
2021-03-23,Badajoz,30604.0685061767,3934.0,302.0,1.0,72.07753103982658,0.8858189369218832,0.0432385370909289,Spain
2021-03-30,Badajoz,30847.730229995923,3761.0,408.0,1.0,71.64678462793658,0.686768031538452,0.0460942004679345,Spain
2021-04-06,Badajoz,30839.82223435869,3510.0,467.0,1.0,72.71197439447513,0.8638376320930792,0.0399456146152907,Spain
2021-04-13,Badajoz,31199.03471373015,4163.0,500.0,8.0,76.20958412340251,0.8681134487750571,0.0466574361904191,Spain
2021-04-20,Badajoz,31062.42015182175,3971.0,422.0,6.0,73.57994139274737,0.8532117666436279,0.046721198158023,Spain
2021-04-27,Badajoz,31249.374209787748,4084.0,377.0,5.0,75.34531635343684,0.857798761795467,0.046162829380585,Spain
2021-05-04,Badajoz,30854.05835638164,3841.0,296.0,3.0,74.89832207729988,0.6616333760053625,0.0477209983957422,Spain
2021-05-11,Badajoz,30794.19334375588,3959.0,243.0,0.0,74.67976363926351,0.8593596110405161,0.0461255817198662,Spain
2021-05-18,Badajoz,30652.767979578603,3707.0,314.0,1.0,72.14105214698344,0.6713244420510038,0.0467006725698714,Spain
2021-05-25,Badajoz,30720.310690295504,3746.0,322.0,1.0,71.40398934671258,0.6731072086181187,0.0455712280956756,Spain
2021-06-01,Badajoz,30055.339038033533,3712.0,277.0,1.0,67.10718172749743,0.6791300720807726,0.0462210717878071,Spain
2021-06-08,Badajoz,30247.95076573945,3681.0,226.0,0.0,68.02811536465646,0.6386366618380255,0.0469964883910547,Spain
2021-06-15,Badajoz,29812.70688581634,3384.0,207.0,0.0,66.3094926042705,0.6582590927311611,0.0464860125738484,Spain
2021-06-22,Badajoz,28962.26250022517,3178.0,215.0,2.0,63.70050834528462,0.5921881047899188,0.0445169982560011,Spain
2021-06-29,Badajoz,28476.810785139827,3068.0,333.0,0.0,59.11334419696927,0.4841858576495224,0.0469706944156418,Spain
2021-07-06,Badajoz,28759.4367587073,3082.0,798.0,0.0,60.85634665459124,0.4921105711179868,0.0458355012978717,Spain
2021-07-13,Badajoz,28873.83915191665,3024.0,1419.0,2.0,61.23647217249794,0.4907894596102736,0.0453023257495503,Spain
2021-07-20,Badajoz,29127.91683696896,2750.0,2091.0,1.0,57.25374577836631,0.501414814012417,0.0442375458723537,Spain
2020-09-01,Baleares,74108.01036396254,13249.0,1821.0,21.0,169.53560359489433,0.5081082168317602,0.0718844568104481,Spain
2020-09-08,Baleares,72242.21934020313,13064.0,1226.0,11.0,173.5947733579311,0.6458293906690794,0.0738755600402324,Spain
2020-09-15,Baleares,71000.22909916868,11511.0,985.0,27.0,197.97150299894895,0.6825726489965002,0.0777735852316292,Spain
2020-09-22,Baleares,70047.54372212992,12111.0,1160.0,26.0,181.22164814604892,0.7001984005355945,0.0768362791388326,Spain
2020-09-29,Baleares,69067.32305040142,12756.0,844.0,14.0,171.90699637805403,0.6926588800638862,0.0770502235867791,Spain
2020-10-06,Baleares,68472.03875345887,13022.0,705.0,17.0,171.881199102299,0.7170268398034357,0.0773814540886192,Spain
2020-10-13,Baleares,67065.58275475804,12371.0,764.0,12.0,166.26623540165977,0.7288644299616415,0.0751779297127776,Spain
2020-10-20,Baleares,66991.1530984544,12321.0,983.0,11.0,165.7444827982022,0.7273277505886487,0.0794867129908749,Spain
2020-10-27,Baleares,66637.07886691924,12911.0,1435.0,9.0,167.3453322315737,0.7409691759881574,0.080298540352768,Spain
2020-11-03,Baleares,65579.98947701548,12759.0,1528.0,10.0,165.81070271006956,0.7330825473561102,0.0784996898144908,Spain
2020-11-10,Baleares,65473.706828875445,12740.0,1546.0,12.0,169.88366988705633,0.734791957279359,0.0779075036859146,Spain
2020-11-17,Baleares,64727.73369013038,12249.0,1355.0,18.0,165.25358890040096,0.7417942207786015,0.0778448104509264,Spain
2020-11-24,Baleares,64205.920552206815,12053.0,1127.0,10.0,164.69429368092975,0.7501674418967056,0.071878495916417,Spain
2020-12-01,Baleares,63961.07710331683,11979.0,1280.0,9.0,165.79668382123174,0.7471376305479482,0.0812281736351746,Spain
2020-12-08,Baleares,63300.06453629564,11090.0,1504.0,12.0,161.84840198231117,0.7647929952661607,0.0759374764494508,Spain
2020-12-15,Baleares,63362.12833970235,11389.0,2403.0,20.0,161.9072334879106,0.7595335794691316,0.0754408590374393,Spain
2020-12-22,Baleares,62750.83271202479,11416.0,3538.0,26.0,158.83744630801104,0.6921229497289278,0.0795730073825159,Spain
2020-12-29,Baleares,61992.58405530954,10155.0,3080.0,26.0,158.59064111820337,0.7086112441442808,0.052370600579261,Spain
2021-01-05,Baleares,62284.55905500171,9498.0,3508.0,26.0,155.25452850513778,0.780039831918742,0.0476825781653954,Spain
2021-01-12,Baleares,62425.57440129192,9935.0,4170.0,34.0,163.80564793116423,0.7782567289117872,0.0568281906265141,Spain
2021-01-19,Baleares,61346.66227905715,10015.0,4344.0,41.0,156.28866154942412,0.7702736464098722,0.0639570655637969,Spain
2021-01-26,Baleares,61489.17455067022,10068.0,3778.0,36.0,159.15101115282934,0.7905740800937098,0.0539654003522299,Spain
2021-02-02,Baleares,61579.96363612444,10425.0,2200.0,51.0,161.688479181767,0.789718614615189,0.0653878109204662,Spain
2021-02-09,Baleares,62035.14481358108,10576.0,1095.0,41.0,160.5182242479814,0.7792626593381528,0.0614976742772306,Spain
2021-02-16,Baleares,61972.01453353831,10369.0,729.0,27.0,161.82024047682617,0.7770180490331746,0.0679797123890575,Spain
2021-02-23,Baleares,61810.76025329342,9813.0,463.0,16.0,158.5544882783855,0.6996659572872138,0.0594172330686308,Spain
2021-03-02,Baleares,61456.90361709658,9405.0,363.0,4.0,155.73833962248315,0.7920110979103999,0.0606056130686919,Spain
2021-03-09,Baleares,62270.71125337075,10039.0,269.0,8.0,161.12176742782304,0.7663375220278881,0.0696410884779284,Spain
2021-03-16,Baleares,62082.06258053859,9908.0,244.0,5.0,156.20329758344857,0.4673284452948171,0.0817629068446438,Spain
2021-03-23,Baleares,62484.94025006701,9832.0,342.0,2.0,160.32339081370876,0.7697456324257391,0.069823891618421,Spain
2021-03-30,Baleares,62864.69878240008,9128.0,392.0,3.0,158.5411880711154,0.5164941283049639,0.0848074090915169,Spain
2021-04-06,Baleares,63947.97910564629,8564.0,326.0,1.0,155.99708654268613,0.473024418072521,0.0708156284282207,Spain
2021-04-13,Baleares,64229.77394632454,9316.0,394.0,1.0,162.08492407106402,0.7552824949439065,0.0764165287661047,Spain
2021-04-20,Baleares,64113.01871183493,9522.0,335.0,2.0,160.88885530392898,0.723975787691121,0.0794585312556743,Spain
2021-04-27,Baleares,64453.55733862516,9532.0,391.0,3.0,162.8046214419751,0.7180306762343223,0.0796010230590928,Spain
2021-05-04,Baleares,64554.004403916246,9443.0,370.0,5.0,164.8538670045172,0.7340506437912545,0.0801930371773525,Spain
2021-05-11,Baleares,65089.25324153583,9331.0,307.0,2.0,158.91512282232094,0.7217017848558571,0.0818879836426576,Spain
2021-05-18,Baleares,66105.73779590992,9262.0,233.0,3.0,164.37102937360538,0.4925851021739366,0.0843438040211015,Spain
2021-05-25,Baleares,67115.34650663848,9257.0,229.0,0.0,165.69852196748272,0.4893560187607803,0.0833836269227036,Spain
2021-06-01,Baleares,66899.99498360374,9036.0,255.0,0.0,162.21228605664493,0.4960320425891412,0.0854518658361874,Spain
2021-06-08,Baleares,68611.27189080331,8829.0,272.0,1.0,165.4483781226942,0.489215418942662,0.0871084975667602,Spain
2021-06-15,Baleares,68237.69235749732,8280.0,247.0,0.0,156.75500426552782,0.4760014174441582,0.0888651891216517,Spain
2021-06-22,Baleares,68492.77830222691,7838.0,311.0,1.0,152.8094480548999,0.3833355631168631,0.086359113349241,Spain
2021-06-29,Baleares,69581.05164927416,7674.0,1025.0,1.0,155.6185591186768,0.3816699854964056,0.0863602465221391,Spain
2021-07-06,Baleares,72435.54597499568,7761.0,2372.0,1.0,158.65496738246244,0.3625004039746959,0.0848660443699606,Spain
2021-07-13,Baleares,77212.70275361369,7810.0,4102.0,1.0,165.62024781589506,0.2799387689331969,0.081089748277011,Spain
2021-07-20,Baleares,78784.59983529213,7208.0,6346.0,4.0,172.55179284581604,0.2743670768122672,0.0794035280813154,Spain
2020-09-01,Barcelona,270937.44591220486,54398.0,5957.0,55.0,235.15552374563345,0.5554022926331259,0.0808993850333557,Spain
